D:\simulator-windows-64\IMG\center_2019_02_16_21_53_28_992.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_28_992.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_28_992.jpg, 0, 0, 0, 17.70453
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_29_261.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_29_261.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_29_261.jpg, 0, 0, 0, 16.71568
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_29_567.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_29_567.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_29_567.jpg, -0.8156736, 0, 0, 15.50138
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_29_744.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_29_744.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_29_744.jpg, -0.2673261, 0, 0, 15.77187
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_29_923.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_29_923.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_29_923.jpg, 0, 0, 0, 14.92018
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_30_198.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_30_198.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_30_198.jpg, 0, 0, 0, 15.08367
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_30_383.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_30_383.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_30_383.jpg, 0.5998114, 0, 0, 14.40459
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_30_566.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_30_566.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_30_566.jpg, 0.06098521, 0, 0, 13.55638
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_30_765.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_30_765.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_30_765.jpg, 0, 0, 0, 13.29878
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_31_035.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_31_035.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_31_035.jpg, 0, 0.8122463, 0, 15.70463
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_31_225.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_31_225.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_31_225.jpg, 0, 0.2456139, 0, 16.02065
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_31_404.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_31_404.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_31_404.jpg, 0, 0, 0, 15.70578
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_31_560.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_31_560.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_31_560.jpg, 0, 0, 0, 15.41575
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_31_779.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_31_779.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_31_779.jpg, 0, 0, 0, 15.10001
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_31_976.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_31_976.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_31_976.jpg, 0, 0, 0, 14.79142
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_32_162.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_32_162.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_32_162.jpg, 0, 0.5544023, 0, 15.87696
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_32_340.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_32_340.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_32_340.jpg, 0, 1, 0, 17.56094
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_32_539.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_32_539.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_32_539.jpg, 0, 0.3317367, 0, 18.14835
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_32_749.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_32_749.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_32_749.jpg, 0, 0, 0, 17.72445
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_33_099.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_33_099.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_33_099.jpg, 0, 0.9525127, 0, 20.71587
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_33_274.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_33_274.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_33_274.jpg, 0, 0.323281, 0, 21.07923
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_33_492.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_33_492.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_33_492.jpg, 0, 0, 0, 20.92362
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_33_773.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_33_773.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_33_773.jpg, 0, 0, 0, 20.35275
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_34_003.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_34_003.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_34_003.jpg, -0.7068344, 0, 0, 18.96227
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_34_201.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_34_201.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_34_201.jpg, -0.1892995, 0, 0, 18.99364
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_34_388.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_34_388.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_34_388.jpg, 0, 0, 0, 18.08615
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_34_684.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_34_684.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_34_684.jpg, 0, 0, 0, 17.5523
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_34_937.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_34_937.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_34_937.jpg, 0, 0, 0, 17.6072
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_35_170.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_35_170.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_35_170.jpg, 0, 0, 0, 17.1902
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_35_367.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_35_367.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_35_367.jpg, 0, 0, 0, 16.33911
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_35_629.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_35_629.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_35_629.jpg, 0, 0, 0, 15.93812
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_35_803.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_35_803.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_35_803.jpg, 0.5344781, 0, 0, 15.90818
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_36_106.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_36_106.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_36_106.jpg, 0, 0, 0, 14.86446
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_36_283.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_36_283.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_36_283.jpg, 0, 0, 0, 15.13174
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_36_514.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_36_514.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_36_514.jpg, 0, 0, 0, 14.78249
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_36_755.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_36_755.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_36_755.jpg, 0, 0, 0, 13.8934
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_36_995.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_36_995.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_36_995.jpg, 0, 0.7352695, 0, 15.8246
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_37_166.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_37_166.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_37_166.jpg, 0, 1, 0, 18.19433
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_37_448.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_37_448.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_37_448.jpg, 0, 0.1724246, 0, 18.35955
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_37_678.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_37_678.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_37_678.jpg, 0, 0, 0, 17.93176
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_37_902.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_37_902.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_37_902.jpg, 0, 0, 0, 17.49638
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_38_143.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_38_143.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_38_143.jpg, 0, 0, 0, 17.07261
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_38_401.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_38_401.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_38_401.jpg, 0, 0, 0, 16.6274
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_38_596.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_38_596.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_38_596.jpg, -0.5460851, 0, 0, 16.0172
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_38_833.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_38_833.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_38_833.jpg, 0, 0, 0, 15.55776
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_39_036.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_39_036.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_39_036.jpg, 0, 0, 0, 15.24752
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_39_216.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_39_216.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_39_216.jpg, 0, 0, 0, 14.99762
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_39_394.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_39_394.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_39_394.jpg, 0, 0, 0, 14.70523
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_39_572.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_39_572.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_39_572.jpg, -0.5356627, 0, 0, 14.16236
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_39_755.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_39_755.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_39_755.jpg, 0, 0, 0, 13.84003
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_40_029.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_40_029.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_40_029.jpg, 0, 0, 0, 13.50323
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_40_259.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_40_259.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_40_259.jpg, -0.714666, 0, 0, 12.58785
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_40_446.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_40_446.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_40_446.jpg, -0.1766174, 0, 0, 12.58456
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_40_656.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_40_656.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_40_656.jpg, 0, 0, 0, 12.22429
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_40_926.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_40_926.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_40_926.jpg, 0, 0, 0, 11.91463
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_41_110.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_41_110.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_41_110.jpg, 0, 0.5892598, 0, 12.868
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_41_371.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_41_371.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_41_371.jpg, 0, 1, 0, 15.87116
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_41_521.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_41_521.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_41_521.jpg, 0, 1, 0, 17.52787
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_41_695.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_41_695.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_41_695.jpg, 0, 0.4798489, 0, 18.03908
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_41_865.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_41_865.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_41_865.jpg, 0, 0, 0, 18.16338
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_42_038.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_42_038.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_42_038.jpg, 0, 0, 0, 17.87797
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_42_307.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_42_307.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_42_307.jpg, 0, 0, 0, 17.38905
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_42_579.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_42_579.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_42_579.jpg, 0, 0, 0, 16.4026
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_42_764.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_42_764.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_42_764.jpg, 0, 0, 0, 16.64877
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_43_033.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_43_033.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_43_033.jpg, -0.7216611, 0, 0, 15.68661
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_43_196.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_43_196.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_43_196.jpg, -0.1656251, 0, 0, 14.89129
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_43_368.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_43_368.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_43_368.jpg, 0, 0, 0, 15.11711
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_43_591.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_43_591.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_43_591.jpg, 0, 0, 0, 14.32034
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_43_864.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_43_864.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_43_864.jpg, 0, 0, 0, 14.42148
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_44_026.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_44_026.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_44_026.jpg, 0, 0, 0, 13.6754
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_44_207.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_44_207.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_44_207.jpg, -0.5490577, 0, 0, 13.64776
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_44_461.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_44_461.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_44_461.jpg, 0, 0, 0, 13.18492
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_44_638.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_44_638.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_44_638.jpg, 0, 0, 0, 12.48544
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_44_876.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_44_876.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_44_876.jpg, 0, 0, 0, 12.27001
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_45_121.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_45_121.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_45_121.jpg, 0, 0, 0, 11.92644
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_45_278.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_45_278.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_45_278.jpg, 0, 0, 0, 12.12753
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_45_446.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_45_446.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_45_446.jpg, 0, 0, 0, 11.94665
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_45_636.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_45_636.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_45_636.jpg, -0.5025988, 0, 0, 11.32067
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_45_866.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_45_866.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_45_866.jpg, 0, 0, 0, 11.05347
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_46_126.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_46_126.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_46_126.jpg, 0, 0, 0, 10.74551
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_46_459.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_46_459.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_46_459.jpg, 0, 0.903376, 0, 13.61014
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_46_732.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_46_732.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_46_732.jpg, 0, 0.1355339, 0, 13.62764
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_47_007.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_47_007.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_47_007.jpg, 0, 0, 0, 13.28286
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_47_166.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_47_166.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_47_166.jpg, -0.4945736, 0, 0, 12.91434
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_47_426.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_47_426.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_47_426.jpg, 0, 0, 0, 12.38003
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_47_699.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_47_699.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_47_699.jpg, 0, 0, 0, 12.23142
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_47_856.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_47_856.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_47_856.jpg, 0, 0, 0, 12.03195
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_48_089.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_48_089.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_48_089.jpg, -0.6896246, 0, 0, 11.02204
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_48_268.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_48_268.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_48_268.jpg, -0.1090442, 0, 0, 11.03945
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_48_503.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_48_503.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_48_503.jpg, 0, 0, 0, 10.79145
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_48_748.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_48_748.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_48_748.jpg, 0, 0, 0, 10.53328
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_49_033.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_49_033.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_49_033.jpg, -0.8652736, 0, 0, 9.631267
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_49_202.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_49_202.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_49_202.jpg, -0.3463351, 0, 0, 9.485835
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_49_448.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_49_448.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_49_448.jpg, 0, 0, 0, 9.203959
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_49_610.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_49_610.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_49_610.jpg, 0, 0, 0, 9.056472
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_49_850.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_49_850.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_49_850.jpg, 0, 0.7154043, 0, 10.85034
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_50_107.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_50_107.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_50_107.jpg, 0, 1, 0, 13.09787
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_50_401.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_50_401.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_50_401.jpg, 0, 0.09783947, 0, 13.48157
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_50_561.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_50_561.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_50_561.jpg, 0, 0, 0, 12.7732
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_50_819.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_50_819.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_50_819.jpg, 0, 0, 0, 12.40049
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_50_985.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_50_985.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_50_985.jpg, 0, 0, 0, 12.72329
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_51_153.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_51_153.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_51_153.jpg, 0, 0, 0, 12.42755
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_51_393.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_51_393.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_51_393.jpg, -0.7154295, 0, 0, 11.78909
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_51_688.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_51_688.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_51_688.jpg, 0, 0, 0, 11.09219
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_51_833.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_51_833.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_51_833.jpg, 0, 0, 0, 10.91349
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_52_119.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_52_119.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_52_119.jpg, 0, 0, 0, 10.60762
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_52_390.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_52_390.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_52_390.jpg, 0, 0.7178379, 0, 12.16809
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_52_641.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_52_641.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_52_641.jpg, 0, 1, 0, 15.27906
D:\simulator-windows-64\IMG\center_2019_02_16_21_53_52_806.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_53_52_806.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_53_52_806.jpg, 0, 0.5053591, 0, 15.9314
